price,house_type,acreage,width,length,bedrooms,bathrooms,floors,legal_status,street,ward,district,city
6.25,Nhà phố liền kề,50.4,4,12.6,4,5,5,Đã có sổ,Duong Thanh Loc 15, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
9.5,"Nhà ngõ, hẻm",96,4,24,4,5,4,Đã có sổ,Duong Truong Chinh, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
6.6,"Nhà ngõ, hẻm",92,4,23,4,4,3,Đã có sổ,Duong Phan Van Hon, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",95,5,19,2,1,1,Đã có sổ,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
6.49,"Nhà ngõ, hẻm",96.2,5.2,18.5,4,5,4,Đã có sổ,Duong Nguyen Anh Thu, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
8.5,"Nhà ngõ, hẻm",240,10,24,11,7,2,Đã có sổ,Duong Nguyen Van Qua, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
9,"Nhà ngõ, hẻm",96,4,24,4,5,4,Đã có sổ,Duong Truong Chinh, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
5.1,Nhà phố liền kề,54,4.5,12,6,4,5,Đã có sổ,Duong Nguyen Van Qua, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
1.56,"Nhà ngõ, hẻm",21,3,7,3,2,1,Sổ chung / công chứng vi bằng,Duong Truong Chinh, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
10.9,"Nhà ngõ, hẻm",81.6,4.8,17,8,7,5,Đã có sổ,Duong Vuon Lai, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh
5.49,"Nhà ngõ, hẻm",68,4,17,4,5,4,Đã có sổ,Duong Le Thi Rieng, Phường Thới An, Quận 12, Tp Hồ Chí Minh
1.65,"Nhà ngõ, hẻm",40,4,10,2,2,2,Sổ chung / công chứng vi bằng,Duong To Ngoc Van, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
4.75,"Nhà ngõ, hẻm",50.4,4.2,12,4,4,3,Đã có sổ,Duong Hiep Thanh 17, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
5.9,"Nhà ngõ, hẻm",76,4,19,5,5,4,Đã có sổ,Duong Thanh Loc 18, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
6.8,"Nhà ngõ, hẻm",131.2,8.2,16,2,2,1,Đã có sổ,Duong Tan Thoi Nhat 2, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
13.2,Nhà biệt thự,168,8,21,4,5,3,Đã có sổ,Duong Le Thi Rieng, Phường Thới An, Quận 12, Tp Hồ Chí Minh
4.75,"Nhà ngõ, hẻm",84,4,21,3,3,2,Đã có sổ,Duong Hiep Thanh 26, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
5.39,"Nhà ngõ, hẻm",60,4,15,4,5,4,Đã có sổ,Duong Nguyen Anh Thu, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
5.59,"Nhà ngõ, hẻm",52.5,4.2,12.5,4,4,3,Đã có sổ,Duong Vuon Lai, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",44.2,3.4,13,2,2,1,Đã có sổ,Duong Hiep Thanh 13, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
5.8,Nhà phố liền kề,65.6,4.1,16,6,5,4,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
6.5,"Nhà mặt phố, mặt tiền",115,5,23,4,3,3,Đã có sổ,Duong Thanh Loc 41, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
0.86,"Nhà ngõ, hẻm",17.5,3.5,5,2,2,1,Giấy tờ viết tay,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
6.6,"Nhà mặt phố, mặt tiền",72.5,5,14.5,4,5,4,Đã có sổ,Duong Thanh Xuan 25, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
2.5,"Nhà mặt phố, mặt tiền",60,5,12,4,3,2,Đã có sổ,Duong Thanh Loc 15, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
4.75,Nhà phố liền kề,60,4,15,4,3,3,Đã có sổ,Duong Nguyen Anh Thu, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
7.5,"Nhà mặt phố, mặt tiền",79.2,4.4,18,4,1,1,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
6.49,"Nhà ngõ, hẻm",166.5,4.5,37,9,7,2,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
4.65,"Nhà ngõ, hẻm",60,4,15,3,4,3,Đã có sổ,Duong To Ky, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
5.1,"Nhà ngõ, hẻm",90,5,18,3,2,2,Đã có sổ,Duong Thanh Loc 15, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
3.68,"Nhà ngõ, hẻm",48,4,12,3,2,2,Đã có sổ,Duong Le Van Khuong, Phường Thới An, Quận 12, Tp Hồ Chí Minh
6.68,"Nhà ngõ, hẻm",64,4,16,4,4,5,Đã có sổ,Duong Tan Thoi Nhat 11, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
6.15,Nhà phố liền kề,48,4,12,5,5,4,Đã có sổ,Duong Tan Thoi Hiep 13, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh
4.69,"Nhà ngõ, hẻm",90,4.5,20,3,2,2,Đã có sổ,Duong Thanh Xuan 52, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
3.3,"Nhà ngõ, hẻm",52,4,13,2,1,2,Đã có sổ,Duong Le Van Khuong, Phường Thới An, Quận 12, Tp Hồ Chí Minh
6,"Nhà ngõ, hẻm",115.5,5.5,21,6,6,4,Đã có sổ,Duong Truong Chinh, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",100,4,25,2,2,4,Đã có sổ,Duong Truong Chinh, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
4.25,Nhà phố liền kề,68,4,17,3,2,1,Đã có sổ,Duong Le Van Khuong, Phường Thới An, Quận 12, Tp Hồ Chí Minh
4.2,"Nhà mặt phố, mặt tiền",32,4,8,2,2,2,Đã có sổ,Duong Nguyen Van Qua, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
3.35,"Nhà ngõ, hẻm",44,4,11,2,2,2,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
4.75,"Nhà ngõ, hẻm",72,4,18,3,3,2,Đã có sổ,Duong Hiep Thanh 26, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
3.95,"Nhà ngõ, hẻm",84,4,21,3,2,2,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",80,5,16,4,3,3,Đã có sổ,Duong Thanh Xuan 25, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",40,5,8,3,2,2,Đã có sổ,Duong Hiep Thanh 31, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
3.4,"Nhà ngõ, hẻm",42,3.5,12,3,2,1,Đã có sổ,Duong Dong Hung Thuan 3, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
4.6,"Nhà ngõ, hẻm",60,4,15,3,3,1,Đã có sổ,Duong Dong Hung Thuan 2, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
5.3,"Nhà ngõ, hẻm",52,4,13,6,4,4,Đã có sổ,Duong Nguyen Van Qua, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh
4.95,"Nhà ngõ, hẻm",119.7,5.7,21,3,2,2,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
4.65,"Nhà ngõ, hẻm",51.7,4.7,11,4,3,3,Đã có sổ,Duong Thanh Xuan 52, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
2,"Nhà ngõ, hẻm",39,3,13,2,2,1,Đang chờ sổ,Duong Vuon Lai, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh
4.999,"Nhà ngõ, hẻm",52,4,13,3,3,2,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
2.97,"Nhà ngõ, hẻm",73.2,4,18.3,4,4,1,Đã có sổ,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
3.99,"Nhà ngõ, hẻm",72,4.5,16,2,2,2,Đã có sổ,Duong Song Hanh Quoc Lo 22, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
3.69,"Nhà ngõ, hẻm",72,4,18,3,2,2,Đã có sổ,Duong Nguyen Van Qua, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",64,4,16,4,3,2,Đã có sổ,Duong Thanh Loc 14, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh
3.68,"Nhà ngõ, hẻm",48,4,12,3,2,1,Đã có sổ,Duong Le Van Khuong, Phường Thới An, Quận 12, Tp Hồ Chí Minh
3.75,"Nhà mặt phố, mặt tiền",59.8,4.6,13,3,2,1,Đã có sổ,Duong Tan Chanh Hiep 34, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
2.9,"Nhà ngõ, hẻm",32,4,8,2,2,2,Đã có sổ,Duong Phan Van Hon, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",36,4.5,8,3,3,3,Đã có sổ,Duong Hiep Thanh 31, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
7.9,"Nhà mặt phố, mặt tiền",100,4,25,6,6,5,Đã có sổ,Duong Hiep Thanh 26, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
4.9,"Nhà mặt phố, mặt tiền",84.5,6.5,13,4,5,4,Đã có sổ,Duong Hiep Thanh 13, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
4.19,"Nhà ngõ, hẻm",78,6,13,2,1,1,Đã có sổ,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
1.48,"Nhà ngõ, hẻm",40,4,10,2,2,1,Đã có sổ,Duong Thanh Loc 29, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
1.55,"Nhà ngõ, hẻm",38.5,3.5,11,2,2,2,Đã có sổ,Duong Dong Hung Thuan 12, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
9.2,"Nhà ngõ, hẻm",140.8,8,17.6,10,7,1,Đã có sổ,Duong Dong Hung Thuan 32, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
5.75,"Nhà ngõ, hẻm",55.35,4.1,13.5,4,3,3,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
3.4,"Nhà ngõ, hẻm",56,4,14,3,2,1,Đã có sổ,Duong Tan Chanh Hiep 36, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
5.25,"Nhà mặt phố, mặt tiền",58.4,4,14.6,4,4,3,Đã có sổ,Duong Thanh Loc 29, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
1.85,"Nhà ngõ, hẻm",44,4,11,3,2,2,Đã có sổ,Duong To Ngoc Van, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
5.05,"Nhà ngõ, hẻm",52,4,13,4,3,3,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
5.2,"Nhà ngõ, hẻm",70,5,14,4,4,3,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
6.2,"Nhà ngõ, hẻm",68,4,17,4,5,4,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",128,4,32,5,3,2,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
5.3,"Nhà ngõ, hẻm",77.5,5,15.5,3,2,2,Đã có sổ,Duong Nguyen Van Qua, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",125,5,25,5,5,3,Đã có sổ,Duong Le Thi Rieng, Phường Thới An, Quận 12, Tp Hồ Chí Minh
5,"Nhà ngõ, hẻm",64,4,16,4,3,2,Đã có sổ,Duong Phan Van Hon, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
6.5,Nhà phố liền kề,51.75,4.5,11.5,4,5,3,Đã có sổ,Duong Thanh Loc 16, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
18,"Nhà mặt phố, mặt tiền",106.56,4.8,22.2,11,7,6,Đã có sổ,Duong Nguyen Van Qua, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
4.85,"Nhà mặt phố, mặt tiền",48,4,12,4,3,3,Đã có sổ,Duong Dong Bac, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",56,4,14,2,2,1,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
13.9,"Nhà mặt phố, mặt tiền",160,8,20,8,7,4,Đã có sổ,Duong Tan Chanh Hiep 08, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
5.2,Nhà phố liền kề,108,4,27,5,5,4,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
5.3,"Nhà ngõ, hẻm",56,4,14,3,3,3,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
3.05,"Nhà ngõ, hẻm",54,6,9,3,2,2,Đã có sổ,Duong Tan Thoi Hiep 20, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh
4.25,"Nhà ngõ, hẻm",56,4,14,3,2,2,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
2.37,"Nhà ngõ, hẻm",24.5,3.5,7,2,1,2,Đã có sổ,Duong Tan Thoi Nhat 2, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
4.65,"Nhà ngõ, hẻm",75,6,12.5,5,5,4,Đã có sổ,Duong Hiep Thanh 13, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
3.99,"Nhà ngõ, hẻm",90,4,22.5,4,2,2,Đã có sổ,Duong Hiep Thanh 26, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
3.75,"Nhà mặt phố, mặt tiền",54,4.5,12,3,2,2,Đã có sổ,Duong Le Duc Tho, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh
7.2,Nhà biệt thự,100,5,20,4,5,3,Đã có sổ,Duong To Ngoc Van, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
3.45,"Nhà ngõ, hẻm",72,6,12,3,2,1,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
5.3,"Nhà ngõ, hẻm",60,6,10,2,2,1,Đã có sổ,Duong Vuon Lai, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh
6.79,"Nhà mặt phố, mặt tiền",60,5,12,5,5,4,Đã có sổ,Duong Tan Thoi Hiep 21, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh
15.89,"Nhà mặt phố, mặt tiền",200,10,20,5,6,4,Đã có sổ,Duong Le Thi Rieng, Phường Thới An, Quận 12, Tp Hồ Chí Minh
6.3,"Nhà mặt phố, mặt tiền",51.6,4.3,12,4,5,4,Đã có sổ,Duong Thanh Xuan 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
5.1,"Nhà mặt phố, mặt tiền",56,4,14,4,4,2,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
5.59,"Nhà ngõ, hẻm",52,4,13,4,6,5,Đã có sổ,Duong Nguyen Anh Thu, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",56,4,14,2,2,2,Đã có sổ,Duong Tan Thoi Nhat 5, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
4.6,"Nhà ngõ, hẻm",75,5,15,2,1,1,Đã có sổ,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
0.615,"Nhà ngõ, hẻm",16,3.2,5,1,1,2,Sổ chung / công chứng vi bằng,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
3.65,"Nhà ngõ, hẻm",46.2,4.2,11,2,2,1,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",79,7.9,10,3,3,2,Đã có sổ,Duong Vuon Lai, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh
2.95,"Nhà ngõ, hẻm",42.57,4.73,9,3,2,2,Đã có sổ,Duong Thanh Loc 15, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
3.85,"Nhà ngõ, hẻm",72,4,18,2,2,2,Đã có sổ,Duong Nguyen Anh Thu, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
2.28,"Nhà ngõ, hẻm",24,4,6,2,2,2,Đã có sổ,Duong Tan Thoi Nhat 5, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
7.5,"Nhà ngõ, hẻm",135.2,5.2,26,3,3,3,Đã có sổ,Duong Nguyen Van Qua, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",100,4,25,2,2,2,Đã có sổ,Duong Truong Chinh, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
5.4,"Nhà ngõ, hẻm",70,5,14,3,3,2,Đã có sổ,Duong Truong Chinh, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
5,"Nhà ngõ, hẻm",75,6,12.5,4,3,3,Đã có sổ,Duong Bui Van Ngu, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
6.48,"Nhà mặt phố, mặt tiền",75.6,4.2,18,4,4,3,Đã có sổ,Duong Hiep Thanh 6, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
4.5,"Nhà ngõ, hẻm",91,6.5,14,3,2,1,Đã có sổ,Duong Hiep Thanh 13, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
2.48,"Nhà ngõ, hẻm",30,3,10,2,1,1,Đã có sổ,Duong Thanh Loc 16, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
5.85,"Nhà mặt phố, mặt tiền",96,4,24,5,5,4,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
4.15,"Nhà ngõ, hẻm",90,5,18,4,4,1,Đã có sổ,Duong Thanh Loc 37, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
3.25,"Nhà ngõ, hẻm",43.2,3.6,12,2,2,2,Đã có sổ,Duong To Ky, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
6.49,"Nhà ngõ, hẻm",98.8,5.2,19,4,5,3,Đã có sổ,Duong Nguyen Anh Thu, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
4.45,"Nhà ngõ, hẻm",64,4,16,2,3,3,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
8.49,"Nhà ngõ, hẻm",86,4.3,20,5,5,4,Đang chờ sổ,Duong Nguyen Anh Thu, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
5.55,"Nhà ngõ, hẻm",85,5,17,3,3,2,Đã có sổ,Duong Thoi An 15, Phường Thới An, Quận 12, Tp Hồ Chí Minh
16.5,"Nhà mặt phố, mặt tiền",336,7,48,7,7,4,Đã có sổ,Duong Hiep Thanh 13, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
8.6,"Nhà mặt phố, mặt tiền",185,5,37,7,6,2,Đã có sổ,Duong Thoi An 20, Phường Thới An, Quận 12, Tp Hồ Chí Minh
7.2,Nhà biệt thự,120,10,12,3,4,2,Đã có sổ,Duong Thanh Xuan 38, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
6.2,"Nhà mặt phố, mặt tiền",90.75,5.5,16.5,4,4,3,Đã có sổ,Duong Dong Hung Thuan 9, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
3.3,"Nhà ngõ, hẻm",88,4,22,4,2,2,Đã có sổ,Duong Nguyen Anh Thu, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
6.3,"Nhà ngõ, hẻm",87.5,3.5,25,4,3,3,Đã có sổ,Duong Tan Thoi Nhat 5, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh
6.45,"Nhà ngõ, hẻm",78,5.2,15,4,5,5,Đã có sổ,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
1.25,"Nhà mặt phố, mặt tiền",32,4,8,2,2,1,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
6.5,Nhà phố liền kề,55.8,4.65,12,4,5,5,Đã có sổ,Duong Thanh Loc 16, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
5.49,"Nhà ngõ, hẻm",62.4,4.8,13,4,3,3,Đã có sổ,Duong Lam Thi Ho, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
6.6,"Nhà ngõ, hẻm",75,5,15,4,5,3,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
4.89,"Nhà ngõ, hẻm",58.5,4.5,13,3,3,3,Đã có sổ,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
6.99,"Nhà mặt phố, mặt tiền",60,4,15,4,6,3,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
4.85,"Nhà ngõ, hẻm",68,4,17,4,4,3,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
5.1,"Nhà ngõ, hẻm",70.4,4.4,16,4,3,3,Đã có sổ,Duong Nguyen Anh Thu, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
8,"Nhà ngõ, hẻm",100,5,20,4,5,4,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
3.19,"Nhà ngõ, hẻm",43,4.3,10,2,2,2,Đã có sổ,Duong Tan Chanh Hiep 34, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
5.3,"Nhà ngõ, hẻm",60,4,15,3,3,2,Đã có sổ,Duong Nguyen Van Qua, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
8.5,Nhà biệt thự,84,7,12,5,5,4,Đã có sổ,Duong Nguyen Van Qua, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh
3.58,"Nhà ngõ, hẻm",47.6,3.4,14,3,2,2,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
6.2,"Nhà mặt phố, mặt tiền",92,4,23,4,5,4,Đã có sổ,Duong Huynh Thi Hai, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
12,"Nhà mặt phố, mặt tiền",77,11,7,2,2,2,Đã có sổ,Duong Truong Chinh, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
14.9,Nhà biệt thự,200,10,20,4,4,3,Đã có sổ,Duong Le Thi Rieng, Phường Thới An, Quận 12, Tp Hồ Chí Minh
5.65,"Nhà mặt phố, mặt tiền",85,8.5,10,2,2,1,Đã có sổ,Duong To Ky, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",54,4.5,12,4,4,3,Đã có sổ,Duong Vuon Lai, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh
3.39,"Nhà ngõ, hẻm",64,3.2,20,3,2,2,Đã có sổ,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
7.25,"Nhà mặt phố, mặt tiền",124.8,4.8,26,3,3,4,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
6.49,"Nhà ngõ, hẻm",95,5,19,4,4,4,Đã có sổ,Duong Nguyen Anh Thu, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh
3.95,"Nhà ngõ, hẻm",64,4,16,2,2,2,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",55,5,11,2,3,2,Đã có sổ,Duong Thanh Loc 15, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
0.62,"Nhà ngõ, hẻm",20,4,5,1,2,1,Sổ chung / công chứng vi bằng,Duong To Ngoc Van, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh
5.05,"Nhà ngõ, hẻm",52,4,13,4,3,3,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
0.79,"Nhà ngõ, hẻm",24.5,3.5,7,2,2,1,Đã có sổ,Duong Ha Huy Giap, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
1.15,"Nhà ngõ, hẻm",40,4,10,2,2,2,Đã có sổ,Duong Thanh Loc 29, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh
7.1,"Nhà mặt phố, mặt tiền",72,4,18,5,6,3,Đã có sổ,Duong Hiep Thanh 5, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
1.89,"Nhà ngõ, hẻm",27,3,9,4,3,2,Sổ chung / công chứng vi bằng,Duong Le Van Khuong, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
3.25,"Nhà ngõ, hẻm",38.4,3.2,12,2,2,2,Đã có sổ,Duong Nguyen Anh Thu, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
6.88,"Nhà ngõ, hẻm",56,4,14,4,5,3,Đã có sổ,Duong Vuon Lai, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh
9.4,"Nhà ngõ, hẻm",96,4,24,4,5,4,Đã có sổ,Duong Truong Chinh, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh
4.95,"Nhà ngõ, hẻm",62,6.2,10,6,4,3,Đã có sổ,Duong Hiep Thanh 26, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh
